Gaz ID,Feature Name,Class,County,State,Map,Elevation,Latitude,Longitude,Bgn Decision Date,Entry Date,Census Code,Census Classification Code,GSA Code,OPM Code,County FIPS Code,State FIPS Code
858333,Platora,Populated Place,Humboldt County,Nevada,Willow Creek Ranch,1406,41.6637837,-117.7576392,None,8/1/1990,null,null,null,null,32013,32
857656,Pleasant Valley,Populated Place,Elko County,Nevada,Noon Rock,1786,40.7179826,-115.5175605,None,1/1/1992,null,null,null,null,32007,32
860981,Pleasant Valley,Populated Place,Washoe County,Nevada,Washoe City,1457,39.3524107,-119.7760191,None,12/12/1980,57800,U6,null,null,32031,32
857507,Pleasant Valley (historical),Populated Place,White Pine County,Nevada,Skinner Canyon,1909,39.6832746,-114.0674991,None,4/1/1990,null,null,null,null,32033,32
857322,Pogonip,Populated Place,White Pine County,Nevada,Treasure Hill,2660,39.2179885,-115.4853133,None,10/1/1991,null,null,null,null,32033,32
860989,Point of Rocks,Populated Place,Elko County,Nevada,Merritt Mountain,2001,41.7771266,-115.7950843,None,12/12/1980,57840,U6,null,null,32007,32
856107,Poker Brown,Populated Place,Pershing County,Nevada,Poker Brown,1342,40.5357383,-118.4201506,None,12/12/1980,57880,U6,null,null,32027,32
856109,Pony Springs,Populated Place,Lincoln County,Nevada,Pony Springs,1876,38.3188455,-114.6066647,None,12/12/1980,57920,U6,null,null,32017,32
848437,Potomic (historical),Populated Place,Nye County,Nevada,San Antonio Well,2182,38.3310436,-117.2475865,None,3/1/1991,null,null,null,null,32023,32
846930,Potts (historical),Populated Place,Nye County,Nevada,Dianas Punch Bowl,2029,39.0860415,-116.6409103,None,10/1/1990,null,null,null,null,32023,32
856110,Preble,Populated Place,Humboldt County,Nevada,Golconda,1333,40.9765696,-117.3981745,None,12/12/1980,57960,U6,null,null,32013,32
845604,Preston,Populated Place,White Pine County,Nevada,Preston,1718,38.9135533,-115.0605734,None,12/12/1980,58000,U5,null,null,32033,32
856111,Primeaux,Populated Place,Eureka County,Nevada,Emigrant Pass,1743,40.6488044,-116.3017478,None,12/12/1980,58100,U6,null,null,32011,32
849405,Primm,Populated Place,Clark County,Nevada,Ivanpah Lake,798,35.6127598,-115.3902716,1/1/1996,1/1/1990,58130,U6,null,null,32003,32
858260,Prince,Populated Place,Lincoln County,Nevada,Pioche,1776,37.8999632,-114.4741592,None,8/30/1991,58200,U6,null,null,32017,32
851254,Princeton (historical),Populated Place,Lincoln County,Nevada,Pioche,1755,37.89163,-114.4849929,None,5/1/1990,null,null,null,null,32017,32
857484,Pritchards Station,Populated Place,Nye County,Nevada,Pritchards Station,1991,38.7774328,-116.1758884,None,12/12/1980,null,null,null,null,32023,32
857499,Proctor,Populated Place,Elko County,Nevada,Silver Zone Pass,1694,40.8932615,-114.2758529,None,8/30/1991,58400,U6,null,null,32007,32
845605,Pronto,Populated Place,Humboldt County,Nevada,Pronto,1295,40.9282367,-118.0606967,None,12/12/1980,58600,U6,null,null,32013,32
846994,Prospect (historical),Populated Place,Eureka County,Nevada,Spring Valley Summit,2300,39.454929,-116.0170031,None,10/1/1990,null,null,null,null,32011,32
848176,Pueblo (historical),Populated Place,Nye County,Nevada,Millett Ranch,1848,39.0088181,-117.2125896,None,1/1/1991,null,null,null,null,32023,32
843007,Pyramid,Populated Place,Washoe County,Nevada,Pyramid SW,1189,40.074906,-119.701859,None,12/12/1980,58700,U6,null,null,32031,32
846194,Pyramid (historical),Populated Place,Washoe County,Nevada,Moses Rock,1334,39.8640749,-119.6185191,None,12/1/1990,null,null,null,null,32031,32
857802,Qualeys Camp,Populated Place,Mineral County,Nevada,Whisky Flat,1760,38.3082579,-118.5276319,None,5/1/1992,null,null,null,null,32021,32
848178,Quartz Mountain (historical),Populated Place,Nye County,Nevada,Black Mountain,1791,37.2938268,-116.7336767,None,1/1/1991,null,null,null,null,32023,32
857485,Quartz Mountain (historical),Populated Place,Nye County,Nevada,Quartz Mountain,1621,39.0457582,-117.9665087,None,12/12/1980,null,null,null,null,32023,32
858423,Queen City (historical),Populated Place,Humboldt County,Nevada,Spring City,1418,41.5307287,-117.4217936,None,2/1/1991,null,null,null,null,32013,32
858147,Quinn River Crossing,Populated Place,Humboldt County,Nevada,Quinn River Crossing,1247,41.5765657,-118.435161,None,12/12/1980,null,null,null,null,32013,32
851195,Rachel,Populated Place,Lincoln County,Nevada,Tempiute Mountain North,1474,37.644672,-115.7436451,None,5/1/1990,58820,U5,null,null,32017,32
856112,Raglan,Populated Place,Humboldt County,Nevada,Rose Creek,1301,40.909348,-117.9701375,None,12/12/1980,59000,U6,null,null,32013,32
848624,Ragtown (historical),Populated Place,Churchill County,Nevada,Soda Lake West,1223,39.5038046,-118.916824,None,12/12/1980,null,null,null,null,32001,32
854823,Raiser City (historical),Populated Place,Humboldt County,Nevada,Division Peak,1930,41.1148976,-119.2743525,None,11/1/1990,null,null,null,null,32013,32
845612,Raleigh Heights,Populated Place,Washoe County,Nevada,Reno,1603,39.5901878,-119.8407485,None,12/12/1980,59265,U6,null,null,32031,32
856113,Ralston,Populated Place,Nye County,Nevada,Ralston,1452,37.5560441,-117.1528522,None,12/12/1980,59330,U6,null,null,32023,32
848216,Ramsey (historical),Populated Place,Lyon County,Nevada,Martin Canyon,1673,39.456303,-119.3910051,None,12/12/1980,null,null,null,null,32019,32
856628,Ramsey Station,Populated Place,Lyon County,Nevada,Stockton Flat Well,1344,39.388249,-119.3073872,None,10/1/1991,null,null,null,null,32019,32
847926,Rand (historical),Populated Place,Mineral County,Nevada,Gillis Canyon,1269,38.7757524,-118.6743048,None,1/1/1991,null,null,null,null,32021,32
846122,Raspberry Creek (historical),Populated Place,Pershing County,Nevada,Cosgrave,1311,40.7907376,-118.0209719,None,12/1/1990,null,null,null,null,32027,32
854092,Ravenswood (historical),Populated Place,Lander County,Nevada,Gilbert Creek SE,1975,39.7810315,-117.2631556,None,6/1/1991,null,null,null,null,32015,32
856114,Rawhide,Populated Place,Mineral County,Nevada,Rawhide,1549,39.0165903,-118.391242,1/1/1978,12/12/1980,59500,U6,null,null,32021,32
862988,Rebel Creek (historical),Populated Place,Humboldt County,Nevada,Orovada,1409,41.6054515,-117.7654161,None,8/1/1990,null,null,null,null,32013,32
847730,Red Butte (historical),Populated Place,Humboldt County,Nevada,Red Butte,1524,41.1076788,-118.5834946,None,1/1/1991,null,null,null,null,32013,32
856115,Red House,Populated Place,Humboldt County,Nevada,Knight,1338,40.9968481,-117.2481704,None,12/12/1980,59800,U6,null,null,32013,32
852699,Red Top (historical),Populated Place,Churchill County,Nevada,Wonder Mountain,1421,39.4601987,-118.1104071,None,3/1/1991,null,null,null,null,32001,32
857358,Reederville,Populated Place,Washoe County,Nevada,Pegleg Canyon,1395,41.1551746,-119.9652119,None,10/1/1991,null,null,null,null,32031,32
858568,Reese River,Populated Place,Nye County,Nevada,Corral Wash,2011,38.9977059,-117.4700974,None,7/1/1991,60000,U6,null,null,32023,32
858305,Regan (historical),Populated Place,White Pine County,Nevada,Tippett Canyon,2092,39.7846621,-114.1763934,None,4/1/1990,null,null,null,null,32033,32
856116,Rennox,Populated Place,Lander County,Nevada,Battle Mountain,1377,40.697966,-116.8800994,None,12/12/1980,60400,U6,null,null,32015,32
861100,Reno,Populated Place,Washoe County,Nevada,Reno,1373,39.5296329,-119.8138027,1/1/1943,12/12/1980,60600,P1,null,null,32031,32
848455,Reno-Stead,Populated Place,Washoe County,Nevada,Reno NW,1529,39.6579647,-119.8771391,None,12/1/1990,null,null,null,null,32031,32
848137,Reservation (historical),Populated Place,Mineral County,Nevada,Weber Reservoir,1338,39.0540867,-118.9034822,None,1/1/1991,null,null,null,null,32021,32
854591,Reveille (historical),Populated Place,Nye County,Nevada,Reveille,1972,38.0304913,-116.1711591,None,12/12/1980,null,null,null,null,32023,32
856117,Reynard,Populated Place,Washoe County,Nevada,Hog Spring,1187,40.5029581,-119.6396403,None,12/12/1980,61000,U6,null,null,32031,32
857487,Rhodes (historical),Populated Place,Mineral County,Nevada,Sodaville,1328,38.2782603,-118.0970609,None,12/12/1980,null,null,null,null,32021,32
845627,Rhyolite,Populated Place,Nye County,Nevada,Beatty,1164,36.9038338,-116.8292274,None,12/12/1980,61040,U6,null,null,32023,32
856354,Riepetown,Populated Place,White Pine County,Nevada,Riepetown,2157,39.2643828,-115.011689,1/1/1963,12/12/1980,61080,U6,null,null,32033,32
849516,Rioville (historical),Populated Place,Clark County,Nevada,Middle Point,367,36.1502603,-114.3994176,None,1/1/1990,null,null,null,null,32003,32
856119,Ripley,Populated Place,Clark County,Nevada,Shenandoah Peak,800,35.7980312,-115.6016713,None,12/12/1980,61120,U6,null,null,32003,32
843237,Riverside,Populated Place,Clark County,Nevada,Riverside,436,36.7360852,-114.2205268,None,12/12/1980,61160,U6,null,null,32003,32
852198,Riverside (historical),Populated Place,Elko County,Nevada,Henry,1654,41.7271352,-114.8092065,None,8/1/1990,null,null,null,null,32007,32
857812,Riverside Park (historical),Populated Place,Elko County,Nevada,Jackpot,1602,41.9707449,-114.6275347,None,5/1/1992,null,null,null,null,32007,32
856120,Rixies,Populated Place,Eureka County,Nevada,Dunphy,1416,40.6976898,-116.5514777,None,12/12/1980,61200,U6,null,null,32011,32
848632,Roach,Populated Place,Clark County,Nevada,Roach,798,35.6408152,-115.3591596,None,12/12/1980,61400,U6,null,null,32003,32
852383,Robinson (historical),Populated Place,White Pine County,Nevada,North Schell Peak,1935,39.4202183,-114.5305655,None,3/1/1991,null,null,null,null,32033,32
856121,Rochester,Populated Place,Pershing County,Nevada,Rochester,1877,40.2887985,-118.1673615,None,12/12/1980,61450,U6,null,null,32027,32
856572,Rochester Heights (historical),Populated Place,Pershing County,Nevada,Rochester,2034,40.2849097,-118.1587501,None,3/1/1991,null,null,null,null,32027,32
861148,Rock House,Populated Place,Elko County,Nevada,Franklin Lake NW,1848,40.4221508,-115.4108831,None,12/12/1980,61550,U6,null,null,32007,32
861147,Rock House,Populated Place,Elko County,Nevada,Big Table,1479,41.9840698,-115.6623051,None,12/12/1980,61500,U6,null,null,32007,32
857554,Roderick (historical),Populated Place,Washoe County,Nevada,Fernley West,1270,39.5888014,-119.3732287,None,12/1/1990,null,null,null,null,32031,32
846767,Romano (historical),Populated Place,Eureka County,Nevada,Bailey Pass,1785,39.9368694,-116.0764534,None,10/1/1990,null,null,null,null,32011,32
864316,Root Camp (historical),Populated Place,Clark County,Nevada,Shenandoah Peak,937,35.7830326,-115.5402801,None,6/1/1990,null,null,null,null,32003,32
856122,Rose Creek,Populated Place,Humboldt County,Nevada,Rose Creek,1318,40.8899038,-117.8951347,None,12/12/1980,62000,U6,null,null,32013,32
856123,Rose Valley,Populated Place,Lincoln County,Nevada,Rose Valley,1646,37.9380183,-114.2524845,None,12/12/1980,62065,U6,null,null,32017,32
846104,Rosebud (historical),Populated Place,Pershing County,Nevada,Sulphur,1526,40.8001795,-118.6618275,None,12/1/1990,null,null,null,null,32027,32
851863,Roses Well (historical),Populated Place,Nye County,Nevada,Big Dune,775,36.6952289,-116.5875534,None,7/1/1990,null,null,null,null,32023,32
856124,Rosny,Populated Place,Lander County,Nevada,Bateman Spring,1380,40.6124123,-116.8384301,None,12/12/1980,62130,U6,null,null,32015,32
864246,Round Hill,Populated Place,Douglas County,Nevada,South Lake Tahoe,1980,38.991297,-119.9404584,None,4/1/1990,62180,U3,null,null,32005,32
861188,Round Mountain,Populated Place,Nye County,Nevada,Round Mountain,1948,38.7110428,-117.0675843,None,12/12/1980,62200,U6,null,null,32023,32
861195,Rowland,Populated Place,Elko County,Nevada,Big Table,1501,41.9365701,-115.6786937,None,12/12/1980,62400,U6,null,null,32007,32
843386,Rox,Populated Place,Lincoln County,Nevada,Rox,583,36.8808033,-114.6672155,None,12/12/1980,62700,U6,null,null,32017,32
848316,Royston (historical),Populated Place,Nye County,Nevada,Outlaw Springs SE,1609,38.3190959,-117.5092642,None,2/1/1991,null,null,null,null,32023,32
858417,Ruby Hill,Populated Place,Eureka County,Nevada,Eureka,2108,39.5046509,-115.9861695,None,1/1/1991,null,null,null,null,32011,32
862807,Ruby Hill (historical),Populated Place,White Pine County,Nevada,Mattier Creek,2565,39.6666038,-114.6341844,None,4/1/1990,null,null,null,null,32033,32
862228,Ruby Valley,Populated Place,Elko County,Nevada,Franklin Lake SW,1853,40.360207,-115.4475496,None,5/1/1989,63400,U6,null,null,32007,32
856126,Ruppes Place,Populated Place,White Pine County,Nevada,Lund,1656,38.7541107,-115.0605711,1/1/1978,12/12/1980,63530,U6,null,null,32033,32
845643,Ruth,Populated Place,White Pine County,Nevada,Ruth,2094,39.2782718,-114.9891886,None,12/12/1980,63800,U5,null,null,32033,32
863120,Ruth (historical),Populated Place,White Pine County,Nevada,Ruth,2157,39.257161,-114.9802992,None,5/1/1990,null,null,null,null,32033,32
858162,Rye Patch,Populated Place,Pershing County,Nevada,Rye Patch Dam,1299,40.4474067,-118.2895906,None,12/12/1980,63900,U6,null,null,32027,32
856361,Ryndon,Populated Place,Elko County,Nevada,Ryndon,1574,40.9418652,-115.5956209,None,12/12/1980,64000,U6,null,null,32007,32
856128,Sage,Populated Place,Elko County,Nevada,Independence Valley SE,1755,40.7702132,-114.5467037,None,12/12/1980,64100,U6,null,null,32007,32
850488,Saint Clair,Populated Place,Churchill County,Nevada,Fallon,1209,39.4363067,-118.8098747,None,3/1/1990,null,null,null,null,32001,32
847848,Saint Clair Station (historical),Populated Place,Churchill County,Nevada,Fallon,1213,39.4776947,-118.8465434,None,1/1/1991,null,null,null,null,32001,32
862926,Saint Elmo (historical),Populated Place,Nye County,Nevada,Baxter Spring NW,2019,38.4654888,-117.1831406,None,7/1/1990,null,null,null,null,32023,32
851285,Saint Joseph (historical),Populated Place,Clark County,Nevada,Overton,412,36.5727523,-114.4497026,None,5/1/1990,null,null,null,null,32003,32
849511,Saint Thomas (historical),Populated Place,Clark County,Nevada,Overton Beach,367,36.4658102,-114.3702536,None,1/1/1990,null,null,null,null,32003,32
848641,Salt Wells,Populated Place,Churchill County,Nevada,Lahontan Mountains,1207,39.3751976,-118.5829202,None,12/12/1980,64200,U6,null,null,32001,32
856455,San Antonio (historical),Populated Place,Nye County,Nevada,San Antonio Ranch,1647,38.4610431,-117.2937005,None,1/1/1990,null,null,null,null,32023,32
845648,San Jacinto,Populated Place,Elko County,Nevada,Middle Stack Mountain,1585,41.8685234,-114.6764246,None,12/12/1980,64800,U6,null,null,32007,32
846971,San Juan (historical),Populated Place,Nye County,Nevada,Millett Ranch,2463,39.1060398,-117.2439799,None,10/1/1990,null,null,null,null,32023,32
856984,San Pedro (historical),Populated Place,White Pine County,Nevada,Windy Peak,2049,39.121889,-114.3047207,None,10/1/1991,null,null,null,null,32033,32
856985,San Pedros,Populated Place,Nye County,Nevada,Jefferson,2501,38.6646546,-116.9242464,None,10/1/1991,null,null,null,null,32023,32
856983,Sanborn (historical),Populated Place,Pershing County,Nevada,Oreana,1268,40.2924086,-118.3490342,None,10/1/1991,null,null,null,null,32027,32
858588,Sand Hill Station (historical),Populated Place,Churchill County,Nevada,Fourmile Flat,1191,39.286866,-118.4237469,None,10/1/1991,null,null,null,null,32001,32
845650,Sand Pass,Populated Place,Washoe County,Nevada,Sand Pass,1260,40.2615713,-119.779365,None,12/12/1980,64400,U6,null,null,32031,32
847844,Sand Springs (historical),Populated Place,Churchill County,Nevada,Fourmile Flat,1205,39.2751996,-118.4131908,None,1/1/1991,null,null,null,null,32001,32
856129,Sandy Mill,Populated Place,Clark County,Nevada,Shenandoah Peak,805,35.8041421,-115.605005,None,8/30/1991,null,null,null,null,32003,32
854717,Sandy Valley,Populated Place,Clark County,Nevada,West of Shenandoah Peak,805,35.8169191,-115.6322283,None,1/1/1990,64600,U5,null,null,32003,32
856130,Sano,Populated Place,Washoe County,Nevada,Emerson Pass,1203,40.3415707,-119.6838068,None,12/12/1980,65000,U6,null,null,32031,32
862756,Schley (historical),Populated Place,Elko County,Nevada,Ruby Valley School,1855,40.5596489,-115.3078267,None,4/1/1990,null,null,null,null,32007,32
856131,Schoer Place,Populated Place,Elko County,Nevada,Loomis Mountain,1972,41.4815829,-114.928101,None,12/12/1980,null,null,null,null,32007,32
858175,Schurz,Populated Place,Mineral County,Nevada,Schurz,1258,38.9507534,-118.811256,None,12/12/1980,65400,U5,null,null,32021,32
848143,Schweer Housing Area,Populated Place,Mineral County,Nevada,Hawthorne West,1293,38.5451995,-118.6734685,None,1/1/1991,null,null,null,null,32021,32
856132,Scossa,Populated Place,Pershing County,Nevada,Scossa,1612,40.7399021,-118.5965469,None,12/12/1980,65450,U6,null,null,32027,32
856133,Scottys Junction,Populated Place,Nye County,Nevada,Scottys Junction,1238,37.2988203,-117.0528485,None,12/12/1980,65500,U6,null,null,32023,32
856134,Scraper Springs,Populated Place,Elko County,Nevada,Scraper Springs,1804,41.3376814,-116.6812154,None,12/12/1980,65550,U6,null,null,32007,32
845654,Searchlight,Populated Place,Clark County,Nevada,Searchlight,1081,35.4652685,-114.9197005,None,12/12/1980,65600,U5,null,null,32003,32
857827,Secret (historical),Populated Place,Elko County,Nevada,Secret Valley,1952,40.8271462,-115.2092177,None,5/1/1992,null,null,null,null,32007,32
862809,Seligman (historical),Populated Place,White Pine County,Nevada,Seligman Canyon,2432,39.2610433,-115.5564276,None,4/1/1990,null,null,null,null,32033,32
856135,Seven Troughs (historical),Populated Place,Pershing County,Nevada,Seven Troughs,2183,40.4624038,-118.817663,None,12/12/1980,65700,U6,null,null,32027,32
847479,Shafter,Populated Place,Elko County,Nevada,Shafter,1705,40.854654,-114.4447525,None,12/12/1980,65800,U6,null,null,32007,32
848265,Shamrock (historical),Populated Place,Nye County,Nevada,Ione,2297,38.9352053,-117.5520444,None,2/1/1991,null,null,null,null,32023,32
858179,Shannon,Populated Place,Eureka County,Nevada,Mineral Hill SW,1727,40.1002005,-116.2017369,None,12/12/1980,65900,U6,null,null,32011,32
861335,Shanty Town,Populated Place,Elko County,Nevada,Pearl Peak,1838,40.1618743,-115.5028246,None,12/12/1980,66000,U6,null,null,32007,32
846159,Sheepshead,Populated Place,Washoe County,Nevada,Sheepshead Spring,1190,40.4815692,-119.8329801,None,12/1/1990,null,null,null,null,32031,32
861355,Sheridan,Populated Place,Douglas County,Nevada,Minden,1467,38.8979624,-119.8226784,None,12/12/1980,66200,U6,null,null,32005,32
862785,Sherman (historical),Populated Place,Elko County,Nevada,Belmont Creek,1967,40.1313184,-115.663664,None,4/1/1990,null,null,null,null,32007,32
861362,Shermantown,Populated Place,White Pine County,Nevada,Mount Hamilton,2251,39.2027105,-115.5044804,None,12/12/1980,66265,U6,null,null,32033,32
856136,Shores,Populated Place,Elko County,Nevada,Harris Canyon,1761,41.540194,-114.7994847,None,12/12/1980,66400,U6,null,null,32007,32
850932,Shoshone,Populated Place,White Pine County,Nevada,Minerva,1765,38.8485593,-114.4077757,None,4/1/1990,null,null,null,null,32033,32
843668,Shoshone,Populated Place,Eureka County,Nevada,Dunphy,1413,40.697412,-116.5570334,None,12/12/1980,66500,U6,null,null,32011,32
862304,Siegel (historical),Populated Place,White Pine County,Nevada,Silver Canyon,2254,39.7310478,-114.6016849,None,12/1/1989,null,null,null,null,32033,32
845660,Silver City,Populated Place,Lyon County,Nevada,Virginia City,1544,39.2635236,-119.640455,None,12/12/1980,66800,U5,null,null,32019,32
846725,Silver City (historical),Populated Place,Clark County,Nevada,Weiser Ridge,620,36.5299735,-114.5541526,None,10/1/1990,null,null,null,null,32003,32
845661,Silver Peak,Populated Place,Esmeralda County,Nevada,Silver Peak,1317,37.7549309,-117.6348148,1/1/1987,12/12/1980,67000,U5,null,null,32009,32
858187,Silver Springs,Populated Place,Lyon County,Nevada,Silver Springs North,1280,39.4154714,-119.2246073,None,12/12/1980,67200,U5,null,null,32019,32
856379,Silver Zone,Populated Place,Elko County,Nevada,Silver Zone Pass,1778,40.920206,-114.3533567,None,12/12/1980,67400,U6,null,null,32007,32
856137,Silverbow,Populated Place,Nye County,Nevada,Kawich Peak,1978,37.8879938,-116.4919992,None,12/12/1980,66700,U6,null,null,32023,32
854626,Simon (historical),Populated Place,Mineral County,Nevada,Simon,2050,38.566035,-117.8692794,None,12/12/1980,null,null,null,null,32021,32
858303,Simonsen (historical),Populated Place,White Pine County,Nevada,Cold Creek Ranch,1830,39.8429841,-115.7481078,None,4/1/1990,null,null,null,null,32033,32
851286,Simonsville (historical),Populated Place,Clark County,Nevada,Overton,404,36.5627524,-114.4444245,None,5/1/1990,null,null,null,null,32003,32
858188,Simpson,Populated Place,Lyon County,Nevada,Oreana Peak,1454,38.8693563,-119.3993281,None,12/12/1980,67500,U6,null,null,32019,32
847729,Skookum (historical),Populated Place,Lander County,Nevada,Vigus Butte,1802,39.5379799,-117.1762047,None,1/1/1991,null,null,null,null,32015,32
861402,Skyland,Populated Place,Douglas County,Nevada,Glenbrook,1911,39.0224082,-119.9482371,None,12/12/1980,67600,U5,null,null,32005,32
845327,Sloan,Populated Place,Clark County,Nevada,Sloan,861,35.9435864,-115.2172168,None,12/12/1980,67800,U6,null,null,32003,32
845667,Smith,Populated Place,Lyon County,Nevada,Smith,1453,38.8004678,-119.3273811,None,12/12/1980,68000,U3,null,null,32019,32
843784,Smoke Creek,Populated Place,Washoe County,Nevada,Reynard,1184,40.447403,-119.6668629,None,12/12/1980,68130,U6,null,null,32031,32
856386,Sodaville,Populated Place,Mineral County,Nevada,Sodaville,1418,38.341037,-118.1028953,None,12/12/1980,68260,U6,null,null,32021,32
851680,Southern Klondike (historical),Populated Place,Esmeralda County,Nevada,Mud Lake NW,1695,37.9143778,-117.2109132,None,6/1/1990,null,null,null,null,32009,32
1852658,Spanish Springs,Populated Place,Washoe County,Nevada,Griffith Canyon,1377,39.649077,-119.7074096,None,1/13/2000,68350,U5,null,null,32031,32
856391,Sparks,Populated Place,Washoe County,Nevada,Reno,1345,39.5349112,-119.7526886,None,12/12/1980,68400,P1,null,null,32031,32
858358,Spencer (historical),Populated Place,Lander County,Nevada,Grass Valley Ranch,1771,39.7099237,-116.7675839,None,10/1/1990,null,null,null,null,32015,32
861539,Spring City (historical),Populated Place,Humboldt County,Nevada,Spring City,1847,41.5898944,-117.4529067,None,12/12/1980,null,null,null,null,32013,32
857655,Spring Creek,Populated Place,Elko County,Nevada,Noon Rock,1725,40.7265927,-115.5858953,None,1/1/1992,68550,U5,null,null,32007,32
1867350,Spring Valley,Populated Place,Clark County,Nevada,Las Vegas SW,721,36.1080258,-115.2450006,None,5/15/2000,68585,U5,null,null,32003,32
847740,Spring Valley (historical),Populated Place,Lincoln County,Nevada,Eagle Valley Reservoir,1789,38.0413504,-114.1802592,None,1/1/1991,null,null,null,null,32017,32
856139,Springdale,Populated Place,Nye County,Nevada,Springdale,1170,37.0299428,-116.7550624,None,12/12/1980,68575,U6,null,null,32023,32
856140,Spruce,Populated Place,Elko County,Nevada,Independence Valley SW,1708,40.798264,-114.6583694,None,12/12/1980,68600,U6,null,null,32007,32
856141,Sprucemont,Populated Place,Elko County,Nevada,Spruce Mountain,2114,40.5504833,-114.872257,None,12/12/1980,68700,U6,null,null,32007,32
850746,Stagecoach,Populated Place,Lyon County,Nevada,Churchill Butte,1325,39.3738041,-119.3740567,None,3/1/1990,68800,U5,null,null,32019,32
846108,Star City (historical),Populated Place,Pershing County,Nevada,Star Peak,1823,40.5443509,-118.1415307,None,12/1/1990,null,null,null,null,32027,32
848491,Stargo (historical),Populated Place,Nye County,Nevada,Stargo Creek,2498,38.9429874,-116.4881273,None,1/1/1991,null,null,null,null,32023,32
863901,Starr (historical),Populated Place,Lander County,Nevada,Mount Lewis,1880,40.4407487,-116.869818,None,5/1/1992,null,null,null,null,32015,32
848218,Stateline,Populated Place,Esmeralda County,Nevada,Gold Point SW,1795,37.2965972,-117.4061874,None,12/12/1980,null,null,null,null,32009,32
858448,Stateline,Populated Place,Douglas County,Nevada,South Lake Tahoe,1915,38.9624079,-119.9399029,1/1/1991,4/1/1991,69200,U5,null,null,32005,32
863833,Steamboat,Populated Place,Washoe County,Nevada,Steamboat,1403,39.3771334,-119.7437962,None,12/12/1980,69600,U6,null,null,32031,32
861578,Steigmeyer Mill,Populated Place,Nye County,Nevada,Round Mountain,1914,38.7340981,-117.0575844,None,12/12/1980,69700,U6,null,null,32023,32
856142,Steptoe,Populated Place,White Pine County,Nevada,McGill,2002,39.4068829,-114.7639054,1/1/1983,12/12/1980,69800,U6,null,null,32033,32
846346,Stevensville (historical),Populated Place,Pershing County,Nevada,Fitting,1445,40.3412983,-118.0959707,None,11/1/1990,null,null,null,null,32027,32
861589,Stewart,Populated Place,Carson City,Nevada,Genoa,1439,39.116298,-119.7585134,None,12/12/1980,70000,U4,null,null,32510,32
851431,Stewart (historical),Populated Place,Clark County,Nevada,Las Vegas NE,582,36.2333028,-115.1152802,None,6/1/1990,null,null,null,null,32003,32
849314,Stewarts Point,Populated Place,Clark County,Nevada,Valley of Fire East,390,36.3805337,-114.4077543,None,12/1/1989,70200,U6,null,null,32003,32
854640,Stillwater,Populated Place,Churchill County,Nevada,Stillwater,1189,39.5215857,-118.5470875,None,12/12/1980,70400,U6,null,null,32001,32
858318,Stimler (historical),Populated Place,Esmeralda County,Nevada,Silver Peak,2046,37.7985417,-117.7050951,None,6/1/1990,null,null,null,null,32009,32
856143,Stine,Populated Place,Lincoln County,Nevada,Elgin NE,1245,37.4952423,-114.5888852,None,12/12/1980,70450,U6,null,null,32017,32
846707,Stirling (historical),Populated Place,Nye County,Nevada,Mount Stirling,1754,36.4852348,-115.9586391,None,10/1/1990,null,null,null,null,32023,32
857842,Stockville (historical),Populated Place,White Pine County,Nevada,Badger Hole Spring,1831,38.9282735,-115.1658542,None,5/1/1992,null,null,null,null,32033,32
857553,Stone Cabin (historical),Populated Place,Lyon County,Nevada,Como,1934,39.1857483,-119.4487771,None,12/1/1990,null,null,null,null,32019,32
855045,Stone House (historical),Populated Place,Nye County,Nevada,Corcoran Canyon,2177,38.6752103,-116.7986875,None,2/1/1991,null,null,null,null,32023,32
858334,Stone House (historical),Populated Place,Humboldt County,Nevada,Valmy,1359,40.8371285,-117.1720551,None,8/1/1990,null,null,null,null,32013,32
862265,Stonehouse,Populated Place,White Pine County,Nevada,Stonehouse,1913,39.7807701,-114.5405729,None,11/1/1989,null,null,null,null,32033,32
850885,Strawberry (historical),Populated Place,White Pine County,Nevada,Rattlesnake Mountain,1814,39.7013172,-115.7758848,None,4/1/1990,null,null,null,null,32033,32
846728,Strawberry Hill,Populated Place,Lincoln County,Nevada,Caliente,1347,37.6199648,-114.5133268,None,10/1/1990,null,null,null,null,32017,32
856144,Sugar Bunker,Populated Place,Nye County,Nevada,Frenchman Lake,965,36.8393986,-115.9611418,None,12/12/1980,70500,U6,null,null,32023,32
861623,Sulfur,Populated Place,Lyon County,Nevada,Desert Creek Peak,1788,38.6196363,-119.253767,None,12/12/1980,70550,U6,null,null,32019,32
845687,Sulphur,Populated Place,Humboldt County,Nevada,Sulphur,1232,40.8746234,-118.7365532,None,12/12/1980,70600,U6,null,null,32013,32
852075,Summit (historical),Populated Place,Elko County,Nevada,Midas,1719,41.225182,-116.8134398,None,8/1/1990,null,null,null,null,32007,32
847754,Summit Village,Populated Place,Douglas County,Nevada,South Lake Tahoe,2248,38.9701856,-119.8876799,None,1/1/1991,null,null,null,null,32005,32
848697,Sun Valley,Populated Place,Washoe County,Nevada,Reno,1440,39.5962993,-119.7760234,None,7/1/1989,71600,U5,null,null,32031,32
856708,Sundown,Populated Place,Lincoln County,Nevada,White Blotch Springs NE,1479,37.6268937,-115.8047575,None,10/1/1991,null,null,null,null,32017,32
